User Id,Investment Id,Investment Status,Investment Round,Industry,Amount Invested
,43625,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,768",41085,completed,1197,Productos de Consumo,"$5,000.00"
,42233,completed,1164,Servicios especializados,"$5,000.00"
,42921,withdrawn,1212,Bienes raíces,"$5,000.00"
,45781,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,769",42936,withdrawn,1212,Bienes raíces,"$5,000.00"
"1,770",44467,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,771",45063,completed,1238,Tecnología y comunicación,"$5,000.00"
,45398,completed,1201,Bienes raíces,"$5,000.00"
"1,772",42701,withdrawn,1212,Bienes raíces,"$5,000.00"
"1,773",40772,completed,1197,Productos de Consumo,"$5,000.00"
,42146,withdrawn,1164,Servicios especializados,"$5,000.00"
,42862,completed,1164,Servicios especializados,"$5,000.00"
,43634,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44612,completed,1238,Tecnología y comunicación,"$5,000.00"
,45442,completed,1201,Bienes raíces,"$5,000.00"
"1,774",41827,completed,1197,Productos de Consumo,"$5,000.00"
"1,775",41316,completed,1197,Productos de Consumo,"$5,000.00"
"1,776",41262,completed,1197,Productos de Consumo,"$5,000.00"
,46047,completed,1239,Productos de Consumo,"$5,000.00"
"1,777",41495,completed,1197,Productos de Consumo,"$5,000.00"
,43791,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44559,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,000.00"
,44781,completed,1238,Tecnología y comunicación,"$9,200.00"
"1,778",43999,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,779",40731,completed,1171,Infraestructura,"$5,000.00"
,40945,completed,1197,Productos de Consumo,"$5,000.00"
"1,780",41897,completed,1197,Productos de Consumo,"$5,000.00"
,42120,completed,1164,Servicios especializados,"$5,000.00"
,43569,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44916,completed,1238,Tecnología y comunicación,"$23,000.00"
,45503,completed,1201,Bienes raíces,"$22,400.00"
,45875,completed,1239,Productos de Consumo,"$32,000.00"
"1,781",42867,completed,1212,Bienes raíces,"$15,000.00"
,43608,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44595,withdrawn_by_choice,1238,Tecnología y comunicación,"$12,000.00"
"1,782",46558,completed,1201,Bienes raíces,"$5,250.00"
"1,783",43703,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,784",41356,completed,1197,Productos de Consumo,"$19,000.00"
,42123,completed,1164,Servicios especializados,"$13,000.00"
,43474,completed,1212,Bienes raíces,"$17,000.00"
,43475,canceled_by_failed_round,1206,Tecnología y comunicación,"$18,000.00"
,44754,completed,1238,Tecnología y comunicación,"$9,200.00"
"1,785",42549,withdrawn,1164,Servicios especializados,"$5,000.00"
,43781,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,786",45993,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,787",45962,completed,1201,Bienes raíces,"$16,000.00"
"1,788",43745,withdrawn,1212,Bienes raíces,"$5,000.00"
"1,789",41574,completed,1197,Productos de Consumo,"$8,000.00"
"1,790",42530,completed,1164,Servicios especializados,"$5,000.00"
,42981,completed,1212,Bienes raíces,"$5,000.00"
"1,791",41520,completed,1197,Productos de Consumo,"$20,000.00"
"1,792",41656,withdrawn,1197,Productos de Consumo,"$8,000.00"
,41852,completed,1197,Productos de Consumo,"$5,000.00"
,42314,withdrawn,1164,Servicios especializados,"$5,000.00"
"1,793",41698,completed,1197,Productos de Consumo,"$8,000.00"
"1,794",40657,completed,1171,Infraestructura,"$8,000.00"
,42134,completed,1164,Servicios especializados,"$20,000.00"
,45428,completed,1201,Bienes raíces,"$17,425.00"
"1,795",41414,completed,1197,Productos de Consumo,"$5,000.00"
"1,796",43616,withdrawn,1212,Bienes raíces,"$20,000.00"
"1,797",45468,completed,1201,Bienes raíces,"$5,000.00"
"1,798",41127,completed,1197,Productos de Consumo,"$12,000.00"
"1,799",45802,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,800",43749,withdrawn,1212,Bienes raíces,"$5,000.00"
"1,801",44670,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
"1,802",41289,completed,1197,Productos de Consumo,"$20,000.00"
"1,803",45326,completed,1201,Bienes raíces,"$8,000.00"
,46074,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,804",46025,completed,1239,Productos de Consumo,"$20,000.00"
,46281,completed,1201,Bienes raíces,"$20,000.00"
"1,805",43521,completed,1212,Bienes raíces,"$8,000.00"
"1,806",42805,completed,1164,Servicios especializados,"$5,000.00"
,45125,completed,1201,Bienes raíces,"$9,200.00"
"1,807",44866,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,808",44568,completed,1238,Tecnología y comunicación,"$12,000.00"
,45713,canceled_by_expiration,1201,Bienes raíces,"$8,000.00"
,45913,withdrawn,1239,Productos de Consumo,"$5,000.00"
,45914,canceled_by_expiration,1201,Bienes raíces,"$16,000.00"
"1,809",40669,completed,1171,Infraestructura,"$5,000.00"
"1,810",41784,completed,1197,Productos de Consumo,"$5,000.00"
,46382,withdrawn_by_choice,1201,Bienes raíces,"$6,000.00"
"1,811",45840,completed,1239,Productos de Consumo,"$30,000.00"
"1,812",45423,canceled_by_profile,1201,Bienes raíces,"$16,000.00"
,45864,completed,1239,Productos de Consumo,"$16,000.00"
,46463,completed,1201,Bienes raíces,"$12,000.00"
"1,813",41400,completed,1197,Productos de Consumo,"$5,000.00"
,43419,completed,1212,Bienes raíces,"$5,000.00"
,44020,canceled_by_failed_round,1206,Tecnología y comunicación,"$11,000.00"
,44208,completed,1226,Bienes raíces,"$5,000.00"
,44821,completed,1238,Tecnología y comunicación,"$8,000.00"
,46019,completed,1239,Productos de Consumo,"$5,000.00"
"1,814",41217,completed,1197,Productos de Consumo,"$5,000.00"
"1,815",41795,completed,1197,Productos de Consumo,"$5,000.00"
"1,816",43503,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
"1,817",45329,withdrawn,1201,Bienes raíces,"$12,000.00"
"1,818",41261,completed,1197,Productos de Consumo,"$25,000.00"
,42115,completed,1164,Servicios especializados,"$25,000.00"
,42826,withdrawn_by_choice,1212,Bienes raíces,"$30,000.00"
,43995,canceled_by_failed_round,1206,Tecnología y comunicación,"$25,000.00"
,44154,completed,1226,Bienes raíces,"$25,000.00"
,44315,withdrawn_by_choice,1238,Tecnología y comunicación,"$25,000.00"
"1,819",40496,completed,1171,Infraestructura,"$12,000.00"
,41549,completed,1197,Productos de Consumo,"$12,000.00"
,42788,completed,1164,Servicios especializados,"$8,000.00"
,44158,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,820",41315,completed,1197,Productos de Consumo,"$100,000.00"
"1,821",40604,completed,1171,Infraestructura,"$29,000.00"
,41608,completed,1197,Productos de Consumo,"$12,000.00"
,42421,completed,1164,Servicios especializados,"$30,000.00"
"1,822",46405,withdrawn_by_choice,1201,Bienes raíces,"$5,000.00"
"1,823",46481,completed,1201,Bienes raíces,"$5,000.00"
"1,824",40518,completed,1171,Infraestructura,"$5,000.00"
,41634,completed,1197,Productos de Consumo,"$5,000.00"
,43418,completed,1164,Servicios especializados,"$8,000.00"
,43980,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44132,completed,1226,Bienes raíces,"$5,000.00"
"1,825",40555,completed,1171,Infraestructura,"$10,000.00"
"1,826",40528,completed,1171,Infraestructura,"$5,000.00"
,42112,completed,1197,Productos de Consumo,"$5,000.00"
,42507,completed,1164,Servicios especializados,"$19,000.00"
,42859,completed,1212,Bienes raíces,"$5,000.00"
,43297,canceled_by_failed_round,1206,Tecnología y comunicación,"$13,000.00"
,44385,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,000.00"
,44770,withdrawn,1238,Tecnología y comunicación,"$8,000.00"
,45363,completed,1201,Bienes raíces,"$8,000.00"
,45818,completed,1239,Productos de Consumo,"$10,000.00"
"1,827",40529,completed,1171,Infraestructura,"$10,000.00"
,41677,completed,1197,Productos de Consumo,"$12,000.00"
,42210,completed,1164,Servicios especializados,"$12,000.00"
,43955,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,45918,completed,1201,Bienes raíces,"$16,100.00"
"1,828",42980,completed,1212,Bienes raíces,"$5,000.00"
"1,829",40563,completed,1171,Infraestructura,"$5,000.00"
"1,830",40672,completed,1171,Infraestructura,"$5,000.00"
,41616,completed,1197,Productos de Consumo,"$12,000.00"
,42026,completed,1164,Servicios especializados,"$20,000.00"
,44458,completed,1238,Tecnología y comunicación,"$12,000.00"
,45352,completed,1201,Bienes raíces,"$8,000.00"
,46034,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,831",42524,completed,1164,Servicios especializados,"$5,000.00"
,42848,completed,1212,Bienes raíces,"$5,000.00"
"1,832",40588,completed,1171,Infraestructura,"$8,000.00"
,42672,completed,1164,Servicios especializados,"$5,000.00"
,44003,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44494,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,833",40682,completed,1171,Infraestructura,"$5,000.00"
,41334,completed,1197,Productos de Consumo,"$5,000.00"
,43681,completed,1212,Bienes raíces,"$5,000.00"
"1,834",43585,withdrawn,1212,Bienes raíces,"$5,000.00"
"1,835",40581,completed,1171,Infraestructura,"$5,000.00"
,41326,withdrawn_by_choice,1197,Productos de Consumo,"$8,000.00"
,41680,completed,1197,Productos de Consumo,"$5,000.00"
,42013,completed,1164,Servicios especializados,"$5,000.00"
,43498,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44283,completed,1238,Tecnología y comunicación,"$5,000.00"
,45187,completed,1201,Bienes raíces,"$5,000.00"
"1,836",40579,withdrawn,1171,Infraestructura,"$5,000.00"
,40824,withdrawn,1197,Productos de Consumo,"$8,000.00"
,41701,completed,1197,Productos de Consumo,"$12,000.00"
,42737,canceled_by_expiration,1164,Servicios especializados,"$12,000.00"
,42752,completed,1164,Servicios especializados,"$12,000.00"
,43668,completed,1212,Bienes raíces,"$12,000.00"
,43669,canceled_by_failed_round,1206,Tecnología y comunicación,"$16,000.00"
,44973,canceled_by_expiration,1238,Tecnología y comunicación,"$19,550.00"
,45280,withdrawn,1201,Bienes raíces,"$12,550.00"
,45708,canceled_by_expiration,1201,Bienes raíces,"$8,000.00"
,45925,canceled_by_expiration,1201,Bienes raíces,"$16,000.00"
,45927,completed,1239,Productos de Consumo,"$8,000.00"
,46041,completed,1201,Bienes raíces,"$16,000.00"
"1,837",40928,completed,1197,Productos de Consumo,"$12,000.00"
"1,838",46234,completed,1239,Productos de Consumo,"$12,000.00"
"1,839",40619,completed,1171,Infraestructura,"$20,000.00"
,42385,completed,1197,Productos de Consumo,"$20,000.00"
"1,840",40663,completed,1171,Infraestructura,"$5,000.00"
,41489,completed,1197,Productos de Consumo,"$5,000.00"
"1,841",40605,completed,1171,Infraestructura,"$5,000.00"
,42918,completed,1212,Bienes raíces,"$5,000.00"
"1,842",40615,completed,1171,Infraestructura,"$5,000.00"
,41215,completed,1197,Productos de Consumo,"$20,000.00"
,42165,completed,1164,Servicios especializados,"$5,000.00"
,42844,withdrawn_by_choice,1212,Bienes raíces,"$20,000.00"
,43257,completed,1212,Bienes raíces,"$10,000.00"
,43258,canceled_by_failed_round,1206,Tecnología y comunicación,"$10,000.00"
,44668,completed,1238,Tecnología y comunicación,"$10,000.00"
,45182,completed,1201,Bienes raíces,"$10,000.00"
,45994,withdrawn,1239,Productos de Consumo,"$20,000.00"
"1,843",40607,completed,1171,Infraestructura,"$5,000.00"
,42562,completed,1164,Servicios especializados,"$5,000.00"
,44031,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45269,completed,1201,Bienes raíces,"$5,000.00"
"1,844",40930,completed,1197,Productos de Consumo,"$5,000.00"
,42179,withdrawn,1164,Servicios especializados,"$5,000.00"
,42794,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
,44292,withdrawn,1238,Tecnología y comunicación,"$12,000.00"
"1,845",40602,withdrawn,1171,Infraestructura,"$5,000.00"
,41460,withdrawn,1197,Productos de Consumo,"$5,000.00"
,44112,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,846",40603,completed,1171,Infraestructura,"$12,000.00"
"1,847",40610,completed,1171,Infraestructura,"$50,000.00"
"1,848",40679,completed,1171,Infraestructura,"$5,000.00"
"1,849",40655,canceled_by_profile,1171,Infraestructura,"$8,000.00"
,41763,canceled_by_charge_back,1197,Productos de Consumo,"$5,000.00"
,44107,canceled_by_charge_back,1226,Bienes raíces,"$5,000.00"
,45405,withdrawn,1201,Bienes raíces,"$8,000.00"
,45771,canceled_by_charge_back,1201,Bienes raíces,"$16,000.00"
,46135,completed,1239,Productos de Consumo,"$8,000.00"
"1,850",42463,completed,1164,Servicios especializados,"$5,000.00"
,43684,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,851",41804,completed,1197,Productos de Consumo,"$8,000.00"
,42084,completed,1164,Servicios especializados,"$8,000.00"
,42822,completed,1212,Bienes raíces,"$8,000.00"
,43180,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44303,withdrawn_by_choice,1238,Tecnología y comunicación,"$8,000.00"
,44756,completed,1238,Tecnología y comunicación,"$9,200.00"
,45092,withdrawn_by_choice,1201,Bienes raíces,"$9,200.00"
,45558,withdrawn,1239,Productos de Consumo,"$12,000.00"
"1,852",40700,completed,1171,Infraestructura,"$5,000.00"
,41410,completed,1197,Productos de Consumo,"$8,000.00"
,42797,completed,1212,Bienes raíces,"$12,000.00"
,45923,completed,1239,Productos de Consumo,"$8,000.00"
"1,853",42656,completed,1164,Servicios especializados,"$5,000.00"
"1,854",40658,completed,1171,Infraestructura,"$5,000.00"
,41628,completed,1197,Productos de Consumo,"$5,000.00"
,42448,completed,1164,Servicios especializados,"$19,400.00"
,46644,completed,1239,Productos de Consumo,"$5,000.00"
"1,855",41399,completed,1197,Productos de Consumo,"$8,000.00"
"1,856",41199,completed,1197,Productos de Consumo,"$94,300.00"
"1,857",41590,withdrawn,1197,Productos de Consumo,"$5,000.00"
,41780,completed,1197,Productos de Consumo,"$5,000.00"
"1,858",40678,completed,1171,Infraestructura,"$5,000.00"
"1,859",41367,completed,1197,Productos de Consumo,"$8,000.00"
"1,860",40667,completed,1171,Infraestructura,"$5,000.00"
"1,861",44649,completed,1238,Tecnología y comunicación,"$5,000.00"
,46513,canceled_by_expiration,1239,Productos de Consumo,"$8,000.00"
"1,862",40674,completed,1171,Infraestructura,"$20,000.00"
,41267,completed,1197,Productos de Consumo,"$28,000.00"
,42154,completed,1164,Servicios especializados,"$21,000.00"
"1,863",45281,withdrawn_by_choice,1201,Bienes raíces,"$5,000.00"
"1,864",40677,withdrawn_by_choice,1171,Infraestructura,"$20,000.00"
,43421,completed,1164,Servicios especializados,"$13,200.00"
"1,865",40676,completed,1171,Infraestructura,"$23,500.00"
"1,866",40711,completed,1171,Infraestructura,"$5,000.00"
,41272,completed,1197,Productos de Consumo,"$5,000.00"
,42117,completed,1164,Servicios especializados,"$5,000.00"
,43351,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44906,completed,1238,Tecnología y comunicación,"$8,000.00"
,45207,withdrawn_by_choice,1201,Bienes raíces,"$10,000.00"
,45209,completed,1201,Bienes raíces,"$8,000.00"
,45804,withdrawn,1239,Productos de Consumo,"$5,000.00"
"1,867",43263,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,868",41254,completed,1197,Productos de Consumo,"$12,000.00"
,43615,completed,1212,Bienes raíces,"$20,000.00"
,43617,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
"1,869",40944,completed,1197,Productos de Consumo,"$5,000.00"
,42379,withdrawn,1164,Servicios especializados,"$5,000.00"
,45762,canceled_by_expiration,1201,Bienes raíces,"$16,000.00"
,45867,withdrawn,1239,Productos de Consumo,"$5,000.00"
,46511,completed,1239,Productos de Consumo,"$8,000.00"
"1,870",40974,completed,1197,Productos de Consumo,"$12,000.00"
,44921,completed,1238,Tecnología y comunicación,"$8,000.00"
"1,871",44308,completed,1238,Tecnología y comunicación,"$12,000.00"
,45433,completed,1201,Bienes raíces,"$5,000.00"
"1,872",42619,completed,1164,Servicios especializados,"$5,000.00"
,43984,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
"1,873",40709,completed,1171,Infraestructura,"$50,000.00"
"1,874",40698,completed,1171,Infraestructura,"$5,000.00"
,41670,completed,1197,Productos de Consumo,"$5,000.00"
"1,875",41648,completed,1197,Productos de Consumo,"$5,000.00"
"1,876",42469,completed,1164,Servicios especializados,"$5,000.00"
"1,877",42138,canceled_by_expiration,1197,Productos de Consumo,"$19,000.00"
,42376,completed,1197,Productos de Consumo,"$19,000.00"
"1,878",40710,completed,1171,Infraestructura,"$5,000.00"
,41498,completed,1197,Productos de Consumo,"$17,000.00"
,42194,completed,1164,Servicios especializados,"$5,000.00"
,44927,completed,1238,Tecnología y comunicación,"$12,000.00"
,45286,completed,1201,Bienes raíces,"$5,000.00"
"1,879",41139,completed,1197,Productos de Consumo,"$16,000.00"
,42476,completed,1164,Servicios especializados,"$16,000.00"
"1,880",41546,withdrawn,1197,Productos de Consumo,"$5,000.00"
,45060,canceled_by_expiration,1238,Tecnología y comunicación,"$8,000.00"
"1,881",41494,completed,1197,Productos de Consumo,"$8,000.00"
,43354,completed,1212,Bienes raíces,"$8,000.00"
,46211,completed,1239,Productos de Consumo,"$8,000.00"
"1,882",40823,completed,1197,Productos de Consumo,"$10,000.00"
"1,883",41436,completed,1197,Productos de Consumo,"$113,000.00"
"1,884",41275,completed,1197,Productos de Consumo,"$5,000.00"
,43992,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45116,completed,1201,Bienes raíces,"$13,800.00"
"1,885",41088,completed,1197,Productos de Consumo,"$10,000.00"
,42054,completed,1164,Servicios especializados,"$10,000.00"
,44448,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
"1,886",43993,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,887",41283,completed,1197,Productos de Consumo,"$5,000.00"
"1,888",41227,completed,1197,Productos de Consumo,"$5,000.00"
,41984,completed,1164,Servicios especializados,"$8,000.00"
"1,889",41266,completed,1197,Productos de Consumo,"$20,000.00"
"1,890",44011,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
"1,891",41476,completed,1197,Productos de Consumo,"$150,000.00"
,42609,completed,1164,Servicios especializados,"$50,000.00"
"1,892",41198,completed,1197,Productos de Consumo,"$5,000.00"
,42159,completed,1164,Servicios especializados,"$5,000.00"
,43173,completed,1212,Bienes raíces,"$5,000.00"
,43315,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,893",41318,withdrawn,1197,Productos de Consumo,"$10,000.00"
,41697,completed,1197,Productos de Consumo,"$8,000.00"
,43048,canceled_by_expiration,1164,Servicios especializados,"$8,000.00"
,43119,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,45672,withdrawn,1239,Productos de Consumo,"$8,000.00"
,46591,completed,1239,Productos de Consumo,"$8,000.00"
"1,894",42958,completed,1164,Servicios especializados,"$8,000.00"
"1,895",41301,completed,1197,Productos de Consumo,"$60,000.00"
"1,896",41484,completed,1197,Productos de Consumo,"$5,000.00"
,42845,withdrawn,1212,Bienes raíces,"$5,000.00"
,43945,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44532,withdrawn,1238,Tecnología y comunicación,"$5,000.00"
"1,897",42590,completed,1164,Servicios especializados,"$5,000.00"
"1,898",41766,canceled_by_expiration,1197,Productos de Consumo,"$8,000.00"
,42477,completed,1164,Servicios especializados,"$5,000.00"
,44089,canceled_by_failed_round,1206,Tecnología y comunicación,"$135,000.00"
,44145,canceled_by_expiration,1226,Bienes raíces,"$25,000.00"
,44206,completed,1226,Bienes raíces,"$45,000.00"
,44224,completed,1232,Bienes raíces,"$8,000.00"
,44513,withdrawn_by_choice,1238,Tecnología y comunicación,"$40,000.00"
,44827,completed,1238,Tecnología y comunicación,"$40,000.00"
,45463,completed,1201,Bienes raíces,"$35,000.00"
,46502,completed,1239,Productos de Consumo,"$67,000.00"
"1,899",41205,completed,1197,Productos de Consumo,"$20,000.00"
,42374,completed,1164,Servicios especializados,"$5,000.00"
"1,900",41621,completed,1197,Productos de Consumo,"$5,000.00"
"1,901",41345,completed,1197,Productos de Consumo,"$5,000.00"
"1,902",41305,completed,1197,Productos de Consumo,"$250,000.00"
,46159,completed,1239,Productos de Consumo,"$100,000.00"
"1,903",41369,completed,1197,Productos de Consumo,"$8,000.00"
"1,904",40857,completed,1197,Productos de Consumo,"$664,000.00"
"1,905",41431,completed,1197,Productos de Consumo,"$50,000.00"
,44144,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
,44822,withdrawn,1238,Tecnología y comunicación,"$50,000.00"
,44940,completed,1238,Tecnología y comunicación,"$50,000.00"
,45467,completed,1201,Bienes raíces,"$50,000.00"
"1,906",41008,completed,1197,Productos de Consumo,"$12,000.00"
,43312,completed,1212,Bienes raíces,"$12,000.00"
"1,907",41091,completed,1197,Productos de Consumo,"$12,000.00"
,43762,completed,1212,Bienes raíces,"$12,000.00"
,43831,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,908",41039,completed,1197,Productos de Consumo,"$10,000.00"
"1,909",41074,completed,1197,Productos de Consumo,"$20,000.00"
"1,910",41586,completed,1197,Productos de Consumo,"$12,000.00"
,46655,completed,1239,Productos de Consumo,"$12,000.00"
"1,911",41107,canceled_by_profile,1197,Productos de Consumo,"$100,000.00"
"1,912",41228,completed,1197,Productos de Consumo,"$20,000.00"
"1,913",45852,completed,1239,Productos de Consumo,"$12,000.00"
"1,914",41526,completed,1197,Productos de Consumo,"$20,000.00"
,42270,completed,1164,Servicios especializados,"$20,000.00"
,44995,canceled_by_expiration,1238,Tecnología y comunicación,"$20,000.00"
"1,915",41491,completed,1197,Productos de Consumo,"$5,000.00"
,42758,completed,1164,Servicios especializados,"$5,000.00"
,42896,completed,1212,Bienes raíces,"$5,000.00"
,44198,completed,1226,Bienes raíces,"$5,000.00"
,44501,completed,1238,Tecnología y comunicación,"$5,000.00"
,45349,withdrawn_by_choice,1201,Bienes raíces,"$8,000.00"
"1,916",41288,completed,1197,Productos de Consumo,"$5,000.00"
,42435,completed,1164,Servicios especializados,"$5,000.00"
,43139,completed,1212,Bienes raíces,"$5,000.00"
"1,917",41555,completed,1197,Productos de Consumo,"$10,000.00"
,43875,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44907,completed,1238,Tecnología y comunicación,"$5,000.00"
,45284,completed,1201,Bienes raíces,"$16,000.00"
,45894,completed,1239,Productos de Consumo,"$12,000.00"
"1,918",41190,completed,1197,Productos de Consumo,"$5,000.00"
"1,919",41202,withdrawn,1197,Productos de Consumo,"$5,000.00"
"1,920",41352,completed,1197,Productos de Consumo,"$5,000.00"
"1,921",41370,completed,1197,Productos de Consumo,"$50,000.00"
,42096,completed,1164,Servicios especializados,"$100,000.00"
"1,922",41381,completed,1197,Productos de Consumo,"$8,000.00"
,42356,completed,1164,Servicios especializados,"$5,000.00"
,42817,completed,1212,Bienes raíces,"$5,000.00"
"1,923",41268,completed,1197,Productos de Consumo,"$12,000.00"
,42492,completed,1164,Servicios especializados,"$12,000.00"
,43760,completed,1212,Bienes raíces,"$12,000.00"
"1,924",41287,completed,1197,Productos de Consumo,"$12,000.00"
,42321,withdrawn_by_choice,1164,Servicios especializados,"$17,000.00"
,42595,withdrawn_by_choice,1164,Servicios especializados,"$17,000.00"
,42596,completed,1164,Servicios especializados,"$5,000.00"
"1,925",41311,completed,1197,Productos de Consumo,"$5,000.00"
"1,926",43627,withdrawn,1212,Bienes raíces,"$100,000.00"
"1,927",42301,completed,1197,Productos de Consumo,"$5,000.00"
"1,928",42302,canceled_by_profile,1164,Servicios especializados,"$8,000.00"
"1,929",41407,completed,1197,Productos de Consumo,"$5,500.00"
,43552,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,930",41596,withdrawn,1197,Productos de Consumo,"$20,000.00"
,41716,completed,1197,Productos de Consumo,"$20,000.00"
"1,931",41391,completed,1197,Productos de Consumo,"$25,000.00"
,43202,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,932",42671,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,42746,completed,1164,Servicios especializados,"$5,000.00"
"1,933",45615,withdrawn_by_choice,1239,Productos de Consumo,"$55,000.00"
"1,934",41396,completed,1197,Productos de Consumo,"$13,000.00"
"1,935",41405,withdrawn,1197,Productos de Consumo,"$5,000.00"
,45859,completed,1239,Productos de Consumo,"$5,000.00"
"1,936",41426,completed,1197,Productos de Consumo,"$20,000.00"
,43917,canceled_by_failed_round,1206,Tecnología y comunicación,"$25,000.00"
,44969,canceled_by_expiration,1238,Tecnología y comunicación,"$30,000.00"
"1,937",41432,completed,1197,Productos de Consumo,"$20,000.00"
,42576,completed,1164,Servicios especializados,"$10,000.00"
"1,938",41440,completed,1197,Productos de Consumo,"$20,000.00"
,45435,withdrawn,1201,Bienes raíces,"$12,000.00"
,46060,completed,1239,Productos de Consumo,"$5,000.00"
"1,939",41441,completed,1197,Productos de Consumo,"$8,000.00"
"1,940",41518,completed,1197,Productos de Consumo,"$24,000.00"
"1,941",43767,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
,43768,completed,1212,Bienes raíces,"$40,000.00"
"1,942",42660,completed,1164,Servicios especializados,"$5,000.00"
"1,943",42885,completed,1164,Servicios especializados,"$5,000.00"
"1,944",41507,completed,1197,Productos de Consumo,"$20,000.00"
,43595,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
"1,945",41512,completed,1197,Productos de Consumo,"$12,000.00"
"1,946",41514,completed,1197,Productos de Consumo,"$5,000.00"
"1,947",41525,withdrawn_by_choice,1197,Productos de Consumo,"$5,000.00"
,42189,completed,1164,Servicios especializados,"$20,000.00"
"1,948",41515,completed,1197,Productos de Consumo,"$5,000.00"
,45889,withdrawn_by_choice,1239,Productos de Consumo,"$5,000.00"
"1,949",41572,completed,1197,Productos de Consumo,"$5,000.00"
"1,950",44033,canceled_by_failed_round,1206,Tecnología y comunicación,"$24,000.00"
"1,951",41551,completed,1197,Productos de Consumo,"$137,000.00"
,43400,completed,1164,Servicios especializados,"$13,200.00"
,44125,canceled_by_failed_round,1206,Tecnología y comunicación,"$30,700.00"
"1,952",41553,canceled_by_profile,1197,Productos de Consumo,"$8,000.00"
,41741,completed,1197,Productos de Consumo,"$5,000.00"
"1,953",41581,completed,1197,Productos de Consumo,"$5,000.00"
"1,954",41598,completed,1197,Productos de Consumo,"$5,000.00"
,42809,withdrawn,1212,Bienes raíces,"$5,000.00"
,43201,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44248,completed,1232,Bienes raíces,"$12,000.00"
,45250,completed,1201,Bienes raíces,"$24,000.00"
"1,955",43340,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
"1,956",41570,completed,1197,Productos de Consumo,"$12,000.00"
,43567,completed,1212,Bienes raíces,"$12,000.00"
,43827,canceled_by_failed_round,1206,Tecnología y comunicación,"$26,400.00"
,44931,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,957",41580,completed,1197,Productos de Consumo,"$5,000.00"
"1,958",41585,completed,1197,Productos de Consumo,"$20,000.00"
